downtime_id,batch_id,machine_id,production_date,start_ts,end_ts,duration_minutes,reported_duration_minutes,reported_reason_code,reported_reason_label,true_reason_code,true_reason_label,was_logged
De7a131de4613-0,Be7a131de4613,2,2021-07-21,2021-07-21 02:28:00.460824614,2021-07-21 02:29:13.794271116,1.22,1.22,01,Changeover / SMED,01,Changeover / SMED,False
Da42ccc3ca6f1-0,Ba42ccc3ca6f1,1,2021-07-22,2021-07-22 02:00:00.000000000,2021-07-22 02:02:11.364503596,2.19,2.19,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Da42ccc3ca6f1-1,Ba42ccc3ca6f1,1,2021-07-22,2021-07-22 02:02:11.364503596,2021-07-22 02:04:45.454089796,2.57,2.57,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D966578506411-0,B966578506411,1,2021-07-22,2021-07-22 04:57:15.294117647,2021-07-22 05:03:21.853681113,6.11,5.0,99,Other,01,Changeover / SMED,True
D58b1ab6bf250-0,B58b1ab6bf250,2,2021-07-22,2021-07-22 02:00:00.000000000,2021-07-22 02:00:39.855923477,0.66,0.66,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D58b1ab6bf250-1,B58b1ab6bf250,2,2021-07-22,2021-07-22 02:00:39.855923477,2021-07-22 02:01:24.184556216,0.74,0.74,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dd86174e46972-0,Bd86174e46972,1,2021-07-22,2021-07-22 05:51:22.352941176,2021-07-22 05:52:13.001552945,0.84,0.84,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dd86174e46972-1,Bd86174e46972,1,2021-07-22,2021-07-22 05:52:13.001552945,2021-07-22 05:53:32.590113375,1.33,1.33,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dd86174e46972-2,Bd86174e46972,1,2021-07-22,2021-07-22 05:53:32.590113375,2021-07-22 06:04:14.789939512,10.7,10.0,01,Changeover / SMED,01,Changeover / SMED,True
Dd86174e46972-3,Bd86174e46972,1,2021-07-22,2021-07-22 06:04:14.789939513,2021-07-22 06:05:25.140239231,1.17,1.17,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Db3ec98484a3c-0,Bb3ec98484a3c,2,2021-07-22,2021-07-22 02:15:33.337654340,2021-07-22 02:18:33.337654340,3.0,5.0,99,Other,01,Changeover / SMED,True
Db3ec98484a3c-1,Bb3ec98484a3c,2,2021-07-22,2021-07-22 02:18:33.337654340,2021-07-22 02:20:24.115477456,1.85,1.85,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Ddb242f2a1000-0,Bdb242f2a1000,1,2021-07-22,2021-07-22 06:40:00.000000000,2021-07-22 06:54:41.114025593,14.69,15.0,99,Other,01,Changeover / SMED,True
Ddb2f22a5a78f-0,Bdb2f22a5a78f,1,2021-07-22,2021-07-22 07:00:04.705882352,2021-07-22 07:00:42.568908532,0.63,0.63,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Ddb2f22a5a78f-1,Bdb2f22a5a78f,1,2021-07-22,2021-07-22 07:00:42.568908532,2021-07-22 07:01:30.007357550,0.79,0.79,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Ddb2f22a5a78f-2,Bdb2f22a5a78f,1,2021-07-22,2021-07-22 07:01:30.007357551,2021-07-22 07:12:17.066101924,10.78,10.78,01,Changeover / SMED,01,Changeover / SMED,True
Df7b1e9ad3cdb-0,Bf7b1e9ad3cdb,1,2021-07-22,2021-07-22 08:16:14.302034271,2021-07-22 08:17:19.824631680,1.09,1.09,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df7b1e9ad3cdb-1,Bf7b1e9ad3cdb,1,2021-07-22,2021-07-22 08:17:19.824631680,2021-07-22 08:18:15.814208907,0.93,0.93,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df7b1e9ad3cdb-2,Bf7b1e9ad3cdb,1,2021-07-22,2021-07-22 08:18:15.814208907,2021-07-22 08:19:28.797386345,1.22,1.22,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df7b1e9ad3cdb-3,Bf7b1e9ad3cdb,1,2021-07-22,2021-07-22 08:19:28.797386346,2021-07-22 08:20:40.571457851,1.2,1.2,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df7b1e9ad3cdb-4,Bf7b1e9ad3cdb,1,2021-07-22,2021-07-22 08:20:40.571457852,2021-07-22 08:27:12.261783343,6.53,5.0,01,Changeover / SMED,01,Changeover / SMED,True
Df7b1e9ad3cdb-5,Bf7b1e9ad3cdb,1,2021-07-22,2021-07-22 08:27:12.261783343,2021-07-22 08:28:27.333962288,1.25,1.25,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df7b1e9ad3cdb-6,Bf7b1e9ad3cdb,1,2021-07-22,2021-07-22 08:28:27.333962289,2021-07-22 08:29:46.611659926,1.32,1.32,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dc2ec60a0b980-0,Bc2ec60a0b980,1,2021-07-22,2021-07-22 09:07:09.373721261,2021-07-22 09:08:09.898969316,1.01,1.01,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dc2ec60a0b980-1,Bc2ec60a0b980,1,2021-07-22,2021-07-22 09:08:09.898969316,2021-07-22 09:08:27.898969316,0.3,0.3,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dc2ec60a0b980-2,Bc2ec60a0b980,1,2021-07-22,2021-07-22 09:08:27.898969316,2021-07-22 09:17:16.343602917,8.81,10.0,99,Other,01,Changeover / SMED,True
Dc9dfd65e5f37-0,Bc9dfd65e5f37,1,2021-07-22,2021-07-22 09:42:55.335554270,2021-07-22 09:47:28.686358855,4.56,4.56,01,Changeover / SMED,01,Changeover / SMED,True
D5ac403c7c3b6-0,B5ac403c7c3b6,1,2021-07-22,2021-07-22 10:03:39.833773329,2021-07-22 10:04:43.232376273,1.06,1.06,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D5ac403c7c3b6-1,B5ac403c7c3b6,1,2021-07-22,2021-07-22 10:04:43.232376273,2021-07-22 10:17:26.603339446,12.72,12.72,99,Other,01,Changeover / SMED,True
D5ac403c7c3b6-2,B5ac403c7c3b6,1,2021-07-22,2021-07-22 10:17:26.603339446,2021-07-22 10:19:17.731130463,1.85,1.85,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1e44045b2f6e-0,B1e44045b2f6e,2,2021-07-22,2021-07-22 02:25:01.965105321,2021-07-22 02:25:56.131771987,0.9,0.9,01,Changeover / SMED,01,Changeover / SMED,False
D479e9cd67e5e-0,B479e9cd67e5e,1,2021-07-22,2021-07-22 11:02:13.559263525,2021-07-22 11:03:18.202153462,1.08,1.08,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D479e9cd67e5e-1,B479e9cd67e5e,1,2021-07-22,2021-07-22 11:03:18.202153462,2021-07-22 11:16:57.991294896,13.66,15.0,01,Changeover / SMED,01,Changeover / SMED,True
D6c94b9d2099f-0,B6c94b9d2099f,1,2021-07-22,2021-07-22 11:28:03.420587364,2021-07-22 11:37:47.369670649,9.73,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D2a4e2ec79e2f-0,B2a4e2ec79e2f,2,2021-07-22,2021-07-22 02:26:05.690595517,2021-07-22 02:27:49.024550767,1.72,1.72,01,Changeover / SMED,01,Changeover / SMED,False
Db74bb9777e15-0,Bb74bb9777e15,1,2021-07-22,2021-07-22 12:14:04.204901090,2021-07-22 12:14:22.204901090,0.3,0.3,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Db74bb9777e15-1,Bb74bb9777e15,1,2021-07-22,2021-07-22 12:14:22.204901090,2021-07-22 12:19:15.407728964,4.89,5.0,01,Changeover / SMED,01,Changeover / SMED,True
D50059a092483-0,B50059a092483,2,2021-07-22,2021-07-22 02:28:07.259954635,2021-07-22 02:28:36.123352037,0.48,0.48,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D50059a092483-1,B50059a092483,2,2021-07-22,2021-07-22 02:28:36.123352037,2021-07-22 02:29:57.260124388,1.35,1.35,01,Changeover / SMED,01,Changeover / SMED,False
D58d933e9b68d-0,B58d933e9b68d,3,2021-07-22,2021-07-22 02:00:00.000000000,2021-07-22 02:01:17.752501632,1.3,1.3,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D7228e4603a30-0,B7228e4603a30,1,2021-07-22,2021-07-22 12:33:56.405919428,2021-07-22 12:41:20.312136162,7.4,7.4,99,Other,01,Changeover / SMED,True
D7228e4603a30-1,B7228e4603a30,1,2021-07-22,2021-07-22 12:41:20.312136162,2021-07-22 12:42:22.283670958,1.03,1.03,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D7228e4603a30-2,B7228e4603a30,1,2021-07-22,2021-07-22 12:42:22.283670958,2021-07-22 12:42:40.283670958,0.3,0.3,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Ddf2d7f5705c5-0,Bdf2d7f5705c5,2,2021-07-22,2021-07-22 02:30:16.671919051,2021-07-22 02:31:54.449847720,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
D434870e5cdb3-0,B434870e5cdb3,1,2021-07-22,2021-07-22 13:10:00.951465074,2021-07-22 13:11:27.523140418,1.44,1.44,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D434870e5cdb3-1,B434870e5cdb3,1,2021-07-22,2021-07-22 13:11:27.523140418,2021-07-22 13:15:28.350108124,4.01,5.0,01,Changeover / SMED,01,Changeover / SMED,True
D9190c646fb16-0,B9190c646fb16,2,2021-07-22,2021-07-22 02:32:11.704776309,2021-07-22 02:33:49.482704978,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
Dc381ed2ea12c-0,Bc381ed2ea12c,2,2021-07-22,2021-07-22 02:34:06.737633568,2021-07-22 02:35:26.737633568,1.33,1.33,01,Changeover / SMED,01,Changeover / SMED,False
D75f6a48dd372-0,B75f6a48dd372,1,2021-07-23,2021-07-23 02:00:00.000000000,2021-07-23 02:01:26.081884656,1.43,1.43,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75f6a48dd372-1,B75f6a48dd372,1,2021-07-23,2021-07-23 02:01:26.081884656,2021-07-23 02:01:44.081884656,0.3,0.3,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75f6a48dd372-2,B75f6a48dd372,1,2021-07-23,2021-07-23 02:01:44.081884656,2021-07-23 02:03:23.363484260,1.65,1.65,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75f6a48dd372-3,B75f6a48dd372,1,2021-07-23,2021-07-23 02:03:23.363484261,2021-07-23 02:05:26.726212067,2.06,2.06,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75f6a48dd372-4,B75f6a48dd372,1,2021-07-23,2021-07-23 02:05:26.726212067,2021-07-23 02:07:13.510381589,1.78,1.78,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75f6a48dd372-5,B75f6a48dd372,1,2021-07-23,2021-07-23 02:07:13.510381590,2021-07-23 02:08:37.135596319,1.39,1.39,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75f6a48dd372-6,B75f6a48dd372,1,2021-07-23,2021-07-23 02:08:37.135596320,2021-07-23 02:09:17.414957371,0.67,0.67,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75f6a48dd372-7,B75f6a48dd372,1,2021-07-23,2021-07-23 02:09:17.414957372,2021-07-23 02:09:44.023447616,0.44,0.44,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75f6a48dd372-8,B75f6a48dd372,1,2021-07-23,2021-07-23 02:09:44.023447616,2021-07-23 02:11:08.503599045,1.41,1.41,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75f6a48dd372-9,B75f6a48dd372,1,2021-07-23,2021-07-23 02:11:08.503599046,2021-07-23 02:12:09.963139321,1.02,1.02,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75f6a48dd372-10,B75f6a48dd372,1,2021-07-23,2021-07-23 02:12:09.963139322,2021-07-23 02:13:01.904029732,0.87,0.87,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D90c0c6313c65-0,B90c0c6313c65,2,2021-07-23,2021-07-23 02:16:55.690976782,2021-07-23 02:25:05.681229699,8.17,8.17,99,Other,01,Changeover / SMED,True
D90c0c6313c65-1,B90c0c6313c65,2,2021-07-23,2021-07-23 02:25:05.681229699,2021-07-23 02:25:43.618699886,0.63,0.63,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dd89a4a891c15-0,Bd89a4a891c15,1,2021-07-23,2021-07-23 05:22:21.176470588,2021-07-23 05:23:49.762725489,1.48,1.48,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dd89a4a891c15-1,Bd89a4a891c15,1,2021-07-23,2021-07-23 05:23:49.762725489,2021-07-23 05:34:18.447050353,10.48,10.0,01,Changeover / SMED,01,Changeover / SMED,True
Da21ab8228a99-0,Ba21ab8228a99,1,2021-07-23,2021-07-23 06:19:36.470588235,2021-07-23 06:20:52.694777335,1.27,1.27,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Da21ab8228a99-1,Ba21ab8228a99,1,2021-07-23,2021-07-23 06:20:52.694777335,2021-07-23 06:30:45.763464596,9.88,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D300b95f3eddd-0,B300b95f3eddd,2,2021-07-23,2021-07-23 02:28:51.377251292,2021-07-23 02:34:58.044483803,6.11,5.0,99,Other,01,Changeover / SMED,True
D140859fe1833-0,B140859fe1833,1,2021-07-23,2021-07-23 07:03:31.764705882,2021-07-23 07:04:24.562785012,0.88,0.88,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D140859fe1833-1,B140859fe1833,1,2021-07-23,2021-07-23 07:04:24.562785012,2021-07-23 07:05:42.762167785,1.3,1.3,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D140859fe1833-2,B140859fe1833,1,2021-07-23,2021-07-23 07:05:42.762167786,2021-07-23 07:17:12.282778602,11.49,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D8e989208ed38-0,B8e989208ed38,1,2021-07-23,2021-07-23 07:20:25.356692874,2021-07-23 07:23:25.356692874,3.0,5.0,99,Other,01,Changeover / SMED,True
D1bf7fdcd7c6b-0,B1bf7fdcd7c6b,1,2021-07-23,2021-07-23 07:34:27.181561784,2021-07-23 07:35:24.412815796,0.95,0.95,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1bf7fdcd7c6b-1,B1bf7fdcd7c6b,1,2021-07-23,2021-07-23 07:35:24.412815796,2021-07-23 07:45:49.848228450,10.42,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D99774ec5b69e-0,B99774ec5b69e,1,2021-07-23,2021-07-23 07:47:50.318816686,2021-07-23 07:49:42.669875568,1.87,1.87,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D99774ec5b69e-1,B99774ec5b69e,1,2021-07-23,2021-07-23 07:49:42.669875568,2021-07-23 07:50:46.371312423,1.06,1.06,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D99774ec5b69e-2,B99774ec5b69e,1,2021-07-23,2021-07-23 07:50:46.371312423,2021-07-23 08:01:14.548168629,10.47,10.0,01,Changeover / SMED,01,Changeover / SMED,True
Db79718963ec6-0,Bb79718963ec6,1,2021-07-23,2021-07-23 08:51:58.399786723,2021-07-23 08:56:01.416149019,4.05,5.0,99,Other,01,Changeover / SMED,True
Db79718963ec6-1,Bb79718963ec6,1,2021-07-23,2021-07-23 08:56:01.416149019,2021-07-23 08:56:46.875824602,0.76,0.76,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Deaa096551abd-0,Beaa096551abd,3,2021-07-23,2021-07-23 02:00:00.000000000,2021-07-23 02:01:34.707089189,1.58,1.58,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D0073297c7673-0,B0073297c7673,1,2021-07-23,2021-07-23 09:44:04.965574878,2021-07-23 09:52:21.263283258,8.27,10.0,99,Other,01,Changeover / SMED,True
D0073297c7673-1,B0073297c7673,1,2021-07-23,2021-07-23 09:52:21.263283258,2021-07-23 09:53:22.065598280,1.01,1.01,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D10229ba0d559-0,B10229ba0d559,1,2021-07-23,2021-07-23 10:07:55.606796884,2021-07-23 10:09:01.239371538,1.09,1.09,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D10229ba0d559-1,B10229ba0d559,1,2021-07-23,2021-07-23 10:09:01.239371538,2021-07-23 10:23:02.312642197,14.02,15.0,01,Changeover / SMED,01,Changeover / SMED,True
D77bb5a4023d3-0,B77bb5a4023d3,2,2021-07-23,2021-07-23 02:36:02.750466011,2021-07-23 02:38:04.972876848,2.04,2.04,01,Changeover / SMED,01,Changeover / SMED,False
D2455d89ef8f5-0,B2455d89ef8f5,1,2021-07-23,2021-07-23 10:25:42.319556077,2021-07-23 10:31:16.703835317,5.57,5.0,99,Other,01,Changeover / SMED,True
Df24934e5e01a-0,Bf24934e5e01a,1,2021-07-23,2021-07-23 10:47:08.665529546,2021-07-23 11:00:25.113840487,13.27,15.0,01,Changeover / SMED,01,Changeover / SMED,True
Df24934e5e01a-1,Bf24934e5e01a,1,2021-07-23,2021-07-23 11:00:25.113840487,2021-07-23 11:01:39.503515008,1.24,1.24,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D932a512118d8-0,B932a512118d8,2,2021-07-23,2021-07-23 02:38:26.541537584,2021-07-23 02:40:22.097449793,1.93,1.93,01,Changeover / SMED,01,Changeover / SMED,False
Df2376f8781c1-0,Bf2376f8781c1,1,2021-07-23,2021-07-23 11:20:36.508666801,2021-07-23 11:22:19.916117422,1.72,1.72,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df2376f8781c1-1,Bf2376f8781c1,1,2021-07-23,2021-07-23 11:22:19.916117422,2021-07-23 11:32:26.946278525,10.12,10.0,01,Changeover / SMED,01,Changeover / SMED,True
Da56e84cb27aa-0,Ba56e84cb27aa,1,2021-07-23,2021-07-23 11:54:04.351804056,2021-07-23 11:55:21.951201901,1.29,1.29,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Da56e84cb27aa-1,Ba56e84cb27aa,1,2021-07-23,2021-07-23 11:55:21.951201901,2021-07-23 12:09:10.388529519,13.81,15.0,01,Changeover / SMED,01,Changeover / SMED,True
Dd61134e8b5b4-0,Bd61134e8b5b4,2,2021-07-23,2021-07-23 02:40:42.489669595,2021-07-23 02:41:55.823116097,1.22,1.22,01,Changeover / SMED,01,Changeover / SMED,False
D94d5b979207f-0,B94d5b979207f,2,2021-07-23,2021-07-23 02:42:08.764312539,2021-07-23 02:43:48.764312538,1.67,1.67,01,Changeover / SMED,01,Changeover / SMED,False
D21dbb8f4713c-0,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:00:00.000000000,2021-07-24 02:02:32.192282985,2.54,2.54,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-1,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:02:32.192282985,2021-07-24 02:02:55.533703462,0.39,0.39,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-2,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:02:55.533703462,2021-07-24 02:04:46.313791335,1.85,1.85,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-3,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:04:46.313791336,2021-07-24 02:06:29.826090723,1.73,1.73,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-4,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:06:29.826090724,2021-07-24 02:07:41.438141385,1.19,1.19,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-5,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:07:41.438141385,2021-07-24 02:08:45.679403375,1.07,1.07,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-6,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:08:45.679403376,2021-07-24 02:09:03.679403376,0.3,0.3,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-7,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:09:03.679403376,2021-07-24 02:10:27.904962037,1.4,1.4,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-8,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:10:27.904962038,2021-07-24 02:11:12.760520029,0.75,0.75,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-9,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:11:12.760520029,2021-07-24 02:11:48.891227427,0.6,0.6,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-10,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:11:48.891227428,2021-07-24 02:12:41.058205223,0.87,0.87,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-11,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:12:41.058205223,2021-07-24 02:13:29.834621892,0.81,0.81,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-12,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:13:29.834621893,2021-07-24 02:15:03.336842933,1.56,1.56,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-13,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:15:03.336842933,2021-07-24 02:16:30.691241660,1.46,1.46,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-14,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:16:30.691241661,2021-07-24 02:17:22.421591299,0.86,0.86,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-15,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:17:22.421591299,2021-07-24 02:18:36.683583474,1.24,1.24,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D21dbb8f4713c-16,B21dbb8f4713c,1,2021-07-24,2021-07-24 02:18:36.683583475,2021-07-24 02:20:03.848166913,1.45,1.45,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dd75d1e2e8941-0,Bd75d1e2e8941,2,2021-07-24,2021-07-24 02:43:37.647058823,2021-07-24 02:45:01.217120615,1.39,1.39,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dd75d1e2e8941-1,Bd75d1e2e8941,2,2021-07-24,2021-07-24 02:45:01.217120615,2021-07-24 03:04:26.930614205,19.43,20.0,01,Changeover / SMED,01,Changeover / SMED,True
D808df356aa60-0,B808df356aa60,1,2021-07-24,2021-07-24 12:45:29.411764705,2021-07-24 12:46:16.975777789,0.79,0.79,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D808df356aa60-1,B808df356aa60,1,2021-07-24,2021-07-24 12:46:16.975777789,2021-07-24 12:47:40.233122075,1.39,1.39,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D808df356aa60-2,B808df356aa60,1,2021-07-24,2021-07-24 12:47:40.233122076,2021-07-24 12:54:58.549391339,7.31,5.0,99,Other,01,Changeover / SMED,True
D808df356aa60-3,B808df356aa60,1,2021-07-24,2021-07-24 12:54:58.549391339,2021-07-24 12:56:22.746843394,1.4,1.4,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D259d279aa78a-0,B259d279aa78a,1,2021-07-24,2021-07-24 14:54:54.117647058,2021-07-24 14:55:43.416332279,0.82,0.82,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D259d279aa78a-1,B259d279aa78a,1,2021-07-24,2021-07-24 14:55:43.416332279,2021-07-24 15:08:12.703963909,12.49,10.0,99,Other,01,Changeover / SMED,True
D259d279aa78a-2,B259d279aa78a,1,2021-07-24,2021-07-24 15:08:12.703963909,2021-07-24 15:09:57.343339028,1.74,1.74,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D259d279aa78a-3,B259d279aa78a,1,2021-07-24,2021-07-24 15:09:57.343339029,2021-07-24 15:10:48.228643710,0.85,0.85,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D23ac4c500e94-0,B23ac4c500e94,1,2021-07-24,2021-07-24 16:50:58.823529411,2021-07-24 16:52:37.026521407,1.64,1.64,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D23ac4c500e94-1,B23ac4c500e94,1,2021-07-24,2021-07-24 16:52:37.026521407,2021-07-24 16:59:05.414033119,6.47,5.0,99,Other,01,Changeover / SMED,True
D23ac4c500e94-2,B23ac4c500e94,1,2021-07-24,2021-07-24 16:59:05.414033119,2021-07-24 17:01:22.004130074,2.28,2.28,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D23ac4c500e94-3,B23ac4c500e94,1,2021-07-24,2021-07-24 17:01:22.004130075,2021-07-24 17:02:50.631282538,1.48,1.48,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D85e6db8bb1df-0,B85e6db8bb1df,2,2021-07-24,2021-07-24 03:34:52.171096652,2021-07-24 03:43:37.727463251,8.76,10.0,99,Other,01,Changeover / SMED,True
D491694c86175-0,B491694c86175,1,2021-07-24,2021-07-24 17:32:48.627450980,2021-07-24 17:46:05.245802796,13.28,15.0,99,Other,01,Changeover / SMED,True
D491694c86175-1,B491694c86175,1,2021-07-24,2021-07-24 17:46:05.245802796,2021-07-24 17:47:18.326044116,1.22,1.22,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D491694c86175-2,B491694c86175,1,2021-07-24,2021-07-24 17:47:18.326044116,2021-07-24 17:48:33.860888174,1.26,1.26,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D491694c86175-3,B491694c86175,1,2021-07-24,2021-07-24 17:48:33.860888174,2021-07-24 17:49:26.768094776,0.88,0.88,06,Micro-stop (never logged),06,Micro-stop (never logged),False
