batch_id,production_date,product_id,machine_id,planned_units,loads_used,scheduled_start_ts,scheduled_end_ts,planned_production_minutes,actual_start_ts,actual_end_ts,run_time_minutes,good_units,scrap_units
B988dd9c08895,2021-04-09,17,1,36,0.3333,2021-04-09 04:27:27.058823529,2021-04-09 04:38:25.878286153,10.98,2021-04-09 04:27:27.058823529,2021-04-09 04:38:25.878286153,2.59,9,0
Bc2c2823e2a8d,2021-04-09,2,2,32,0.1111,2021-04-09 02:00:00.000000000,2021-04-09 02:02:36.862745098,2.61,2021-04-09 02:00:00.000000000,2021-04-09 02:02:36.862745098,2.61,33,2
Ba10e2d804196,2021-04-09,11,2,24,0.0556,2021-04-09 02:02:36.862745098,2021-04-09 02:03:35.686274509,0.98,2021-04-09 02:02:36.862745098,2021-04-09 02:03:35.686274509,0.15,3,0
Be44bbce721bf,2021-04-09,3,2,24,0.1111,2021-04-09 02:03:35.686274509,2021-04-09 02:06:20.392919392,2.75,2021-04-09 02:03:35.686274509,2021-04-09 02:06:20.392919392,0.41,3,0
Bd6790109fcd1,2021-04-09,7,1,18,0.6667,2021-04-09 04:38:25.878286154,2021-04-09 05:14:30.423831799,36.08,2021-04-09 04:38:25.878286154,2021-04-09 05:14:30.423831799,22.21,9,1
B94333efa94c1,2021-04-09,14,1,16,0.5926,2021-04-09 05:14:30.423831800,2021-04-09 05:47:58.266969054,33.46,2021-04-09 05:14:30.423831800,2021-04-09 05:47:58.266969054,24.4,12,1
B749c0f05f530,2021-04-09,22,1,16,0.3556,2021-04-09 05:47:58.266969055,2021-04-09 06:03:52.027783725,15.9,2021-04-09 05:47:58.266969055,2021-04-09 06:03:52.027783725,10.29,10,1
B4402983f5e24,2021-04-09,20,3,16,0.0,2021-04-09 02:00:00.000000000,2021-04-09 02:18:49.411764705,18.82,2021-04-09 02:00:00.000000000,2021-04-09 02:18:49.411764705,18.82,16,0
B35fca7669f15,2021-04-09,13,1,16,0.5926,2021-04-09 06:03:52.027783725,2021-04-09 06:35:56.068268743,32.07,2021-04-09 06:03:52.027783725,2021-04-09 06:35:56.068268743,15.6,8,0
Be5d8c0ba1dc4,2021-04-09,23,2,14,0.0648,2021-04-09 02:06:20.392919393,2021-04-09 02:08:19.347534902,1.98,2021-04-09 02:06:20.392919393,2021-04-09 02:08:19.347534902,0.3,2,0
B7fa064e90e57,2021-04-09,24,2,12,0.0556,2021-04-09 02:08:19.347534903,2021-04-09 02:09:45.622177846,1.44,2021-04-09 02:08:19.347534903,2021-04-09 02:09:45.622177846,0.22,1,0
B394bfb1a2ce4,2021-04-09,26,2,10,0.0694,2021-04-09 02:09:45.622177847,2021-04-09 02:11:43.269236670,1.96,2021-04-09 02:09:45.622177847,2021-04-09 02:11:43.269236670,0.29,1,0
B6f5506e675e8,2021-04-10,1,1,904,10.0444,2021-04-10 02:00:00.000000000,2021-04-10 07:54:30.588235294,354.51,2021-04-10 02:00:00.000000000,2021-04-10 07:54:30.588235294,332.52,904,30
Bd535b75609f4,2021-04-10,2,2,218,0.7569,2021-04-10 02:00:00.000000000,2021-04-10 02:17:48.627450980,17.81,2021-04-10 02:00:00.000000000,2021-04-10 02:17:48.627450980,17.81,219,16
B716fbcd670a0,2021-04-10,5,1,170,1.8889,2021-04-10 07:54:30.588235294,2021-04-10 09:01:10.588235294,66.67,2021-04-10 07:54:30.588235294,2021-04-10 09:01:10.588235294,60.39,144,5
B9f4eec0fbc9e,2021-04-10,3,2,156,0.7222,2021-04-10 02:17:48.627450980,2021-04-10 02:35:39.220642724,17.84,2021-04-10 02:17:48.627450980,2021-04-10 02:35:39.220642724,8.1,65,2
B27be63d24cf4,2021-04-10,4,1,128,1.4222,2021-04-10 09:01:10.588235294,2021-04-10 09:51:22.352941176,50.2,2021-04-10 09:01:10.588235294,2021-04-10 09:51:22.352941176,35.69,90,3
B7fcf9788709c,2021-04-10,6,1,104,1.1556,2021-04-10 09:51:22.352941176,2021-04-10 10:34:52.549019607,43.5,2021-04-10 09:51:22.352941176,2021-04-10 10:34:52.549019607,34.2,83,3
Bea8db51419da,2021-04-10,12,2,74,0.2056,2021-04-10 02:35:39.220642724,2021-04-10 02:43:09.027271462,7.5,2021-04-10 02:35:39.220642724,2021-04-10 02:43:09.027271462,1.12,10,1
Ba316efd4be45,2021-04-10,8,2,52,0.2407,2021-04-10 02:43:09.027271462,2021-04-10 02:49:22.884057551,6.23,2021-04-10 02:43:09.027271462,2021-04-10 02:49:22.884057551,0.93,6,1
B341ce80f7fdb,2021-04-10,15,1,50,0.4274,2021-04-10 10:34:52.549019607,2021-04-10 10:48:57.209008767,14.08,2021-04-10 10:34:52.549019607,2021-04-10 10:48:57.209008767,11.08,37,2
B52cef6105a38,2021-04-10,13,1,42,1.5556,2021-04-10 10:48:57.209008768,2021-04-10 12:13:07.815281941,84.18,2021-04-10 10:48:57.209008768,2021-04-10 12:13:07.815281941,70.92,34,1
B9bf4197b4149,2021-04-10,16,1,42,1.5556,2021-04-10 12:13:07.815281941,2021-04-10 13:40:58.403517235,87.84,2021-04-10 12:13:07.815281941,2021-04-10 13:40:58.403517235,68.22,31,2
Bb276ef240f10,2021-04-10,7,1,38,1.4074,2021-04-10 13:40:58.403517235,2021-04-10 14:57:07.999669154,76.16,2021-04-10 13:40:58.403517235,2021-04-10 14:57:07.999669154,68.97,35,1
B1cfd1344a27c,2021-04-10,9,1,38,1.0556,2021-04-10 14:57:07.999669154,2021-04-10 15:48:03.071356143,50.92,2021-04-10 14:57:07.999669154,2021-04-10 15:48:03.071356143,46.43,33,3
Ba0f2b9e32713,2021-04-10,19,1,34,0.7556,2021-04-10 15:48:03.071356144,2021-04-10 16:21:49.813087319,33.78,2021-04-10 15:48:03.071356144,2021-04-10 16:21:49.813087319,24.3,22,1
B9d124570676d,2021-04-10,18,1,34,0.6296,2021-04-10 16:21:49.813087319,2021-04-10 16:47:00.989496176,25.19,2021-04-10 16:21:49.813087319,2021-04-10 16:47:00.989496176,11.13,16,0
Bf726a39a1e87,2021-04-10,10,1,32,1.1852,2021-04-10 16:47:00.989496176,2021-04-10 17:53:56.675770685,66.93,2021-04-10 16:47:00.989496176,2021-04-10 17:53:56.675770685,55.09,25,1
B3b4b7900a1e7,2021-04-10,14,1,28,1.037,2021-04-10 17:53:56.675770686,2021-04-10 18:52:30.401260882,58.56,2021-04-10 17:53:56.675770686,2021-04-10 18:52:30.401260882,48.0,22,1
B18ac62c57a81,2021-04-10,11,2,26,0.0602,2021-04-10 02:49:22.884057552,2021-04-10 02:50:26.609547748,1.06,2021-04-10 02:49:22.884057552,2021-04-10 02:50:26.609547748,0.16,4,0
B51b35f969ab3,2021-04-10,25,1,24,0.5333,2021-04-10 18:52:30.401260882,2021-04-10 19:16:21.042482888,23.84,2021-04-10 18:52:30.401260882,2021-04-10 19:16:21.042482888,12.64,12,1
Ba43f6cf368f1,2021-04-10,23,2,20,0.0926,2021-04-10 02:50:26.609547748,2021-04-10 02:53:16.544712762,2.83,2021-04-10 02:50:26.609547748,2021-04-10 02:53:16.544712762,0.42,3,0
B4421eba5c6b1,2021-04-10,24,2,18,0.0833,2021-04-10 02:53:16.544712762,2021-04-10 02:55:25.956677177,2.16,2021-04-10 02:53:16.544712762,2021-04-10 02:55:25.956677177,0.32,2,0
B5251830784e3,2021-04-10,21,2,16,0.0741,2021-04-10 02:55:25.956677178,2021-04-10 02:57:20.989534436,1.92,2021-04-10 02:55:25.956677178,2021-04-10 02:57:20.989534436,0.29,2,0
B7cf876ca2d91,2021-04-12,1,1,344,3.8222,2021-04-12 02:00:00.000000000,2021-04-12 04:14:54.117647058,134.9,2021-04-12 02:00:00.000000000,2021-04-12 04:14:54.117647058,129.04,327,14
Bfe8313b0882c,2021-04-12,4,1,64,0.7111,2021-04-12 04:14:54.117647058,2021-04-12 04:39:59.999999999,25.1,2021-04-12 04:14:54.117647058,2021-04-12 04:39:59.999999999,21.55,56,3
B797624166e82,2021-04-12,5,1,62,0.6889,2021-04-12 04:40:00.000000000,2021-04-12 05:04:18.823529411,24.31,2021-04-12 04:40:00.000000000,2021-04-12 05:04:18.823529411,3.65,7,1
Bb73b32576208,2021-04-12,2,2,46,0.1597,2021-04-12 02:00:00.000000000,2021-04-12 02:03:45.490196078,3.76,2021-04-12 02:00:00.000000000,2021-04-12 02:03:45.490196078,3.76,45,2
B1881d237eb26,2021-04-12,6,1,42,0.4667,2021-04-12 05:04:18.823529411,2021-04-12 05:21:52.941176469,17.57,2021-04-12 05:04:18.823529411,2021-04-12 05:21:52.941176469,6.0,14,1
Bbbda1c8fdaf7,2021-04-12,3,2,40,0.1852,2021-04-12 02:03:45.490196078,2021-04-12 02:08:20.001270884,4.58,2021-04-12 02:03:45.490196078,2021-04-12 02:08:20.001270884,0.69,6,0
B92fa943545c3,2021-04-12,16,1,20,0.7407,2021-04-12 05:21:52.941176470,2021-04-12 06:03:42.745098038,41.83,2021-04-12 05:21:52.941176470,2021-04-12 06:03:42.745098038,30.66,15,1
B39a61d481caa,2021-04-12,27,2,18,0.0833,2021-04-12 02:08:20.001270884,2021-04-12 02:10:29.413235299,2.16,2021-04-12 02:08:20.001270884,2021-04-12 02:10:29.413235299,0.32,2,0
B9940a491c9ae,2021-04-12,7,1,18,0.6667,2021-04-12 06:03:42.745098039,2021-04-12 06:39:47.290643684,36.08,2021-04-12 06:03:42.745098039,2021-04-12 06:39:47.290643684,27.73,13,1
B5c0b4944913a,2021-04-12,10,1,18,0.6667,2021-04-12 06:39:47.290643685,2021-04-12 07:17:26.114173096,37.65,2021-04-12 06:39:47.290643685,2021-04-12 07:17:26.114173096,29.05,14,1
Ba0510d898d04,2021-04-12,22,1,18,0.4,2021-04-12 07:17:26.114173096,2021-04-12 07:35:19.095089600,17.88,2021-04-12 07:17:26.114173096,2021-04-12 07:35:19.095089600,8.36,8,0
Bc3beabf1a3ed,2021-04-12,14,1,14,0.5185,2021-04-12 07:35:19.095089601,2021-04-12 08:04:35.957834699,29.28,2021-04-12 07:35:19.095089601,2021-04-12 08:04:35.957834699,13.98,7,0
B13a8c078d96f,2021-04-12,20,3,8,0.0,2021-04-12 02:00:00.000000000,2021-04-12 02:09:24.705882352,9.41,2021-04-12 02:00:00.000000000,2021-04-12 02:09:24.705882352,9.41,7,0
B4a9236b64820,2021-04-13,1,1,326,3.6222,2021-04-13 02:00:00.000000000,2021-04-13 04:07:50.588235294,127.84,2021-04-13 02:00:00.000000000,2021-04-13 04:07:50.588235294,126.68,294,10
B3dcdda58ac47,2021-04-13,3,2,72,0.3333,2021-04-13 02:00:00.000000000,2021-04-13 02:08:14.119934651,8.24,2021-04-13 02:00:00.000000000,2021-04-13 02:08:14.119934651,8.24,76,6
B69749b1406ac,2021-04-13,2,2,60,0.2083,2021-04-13 02:08:14.119934651,2021-04-13 02:13:08.237581709,4.9,2021-04-13 02:08:14.119934651,2021-04-13 02:13:08.237581709,0.74,8,1
B9177a11fb8f9,2021-04-13,5,1,58,0.6444,2021-04-13 04:07:50.588235294,2021-04-13 04:30:35.294117646,22.75,2021-04-13 04:07:50.588235294,2021-04-13 04:30:35.294117646,8.7,20,1
Ba62b4d48ab3b,2021-04-13,4,1,56,0.6222,2021-04-13 04:30:35.294117647,2021-04-13 04:52:32.941176470,21.96,2021-04-13 04:30:35.294117647,2021-04-13 04:52:32.941176470,17.2,42,2
B0d3789d02bc3,2021-04-13,17,1,42,0.3889,2021-04-13 04:52:32.941176470,2021-04-13 05:05:21.563882865,12.81,2021-04-13 04:52:32.941176470,2021-04-13 05:05:21.563882865,6.32,19,2
Bd2b2c7ad7c04,2021-04-13,6,1,40,0.4444,2021-04-13 05:05:21.563882866,2021-04-13 05:22:05.485451493,16.73,2021-04-13 05:05:21.563882866,2021-04-13 05:22:05.485451493,6.1,14,1
B6c4c00002d62,2021-04-13,9,1,26,0.7222,2021-04-13 05:22:05.485451493,2021-04-13 05:56:55.797658380,34.84,2021-04-13 05:22:05.485451493,2021-04-13 05:56:55.797658380,25.43,17,1
Bd17e84fa7c1e,2021-04-13,11,2,26,0.0602,2021-04-13 02:13:08.237581709,2021-04-13 02:14:11.963071905,1.06,2021-04-13 02:13:08.237581709,2021-04-13 02:14:11.963071905,0.16,3,0
B57520dbd8d1e,2021-04-13,20,3,20,0.0,2021-04-13 02:00:00.000000000,2021-04-13 02:23:31.764705882,23.53,2021-04-13 02:00:00.000000000,2021-04-13 02:23:31.764705882,21.67,18,1
B58a48301657a,2021-04-13,23,2,18,0.0833,2021-04-13 02:14:11.963071906,2021-04-13 02:16:44.904720418,2.55,2021-04-13 02:14:11.963071906,2021-04-13 02:16:44.904720418,0.38,2,0
B121de6bec9cf,2021-04-13,21,2,18,0.0833,2021-04-13 02:16:44.904720418,2021-04-13 02:18:54.316684833,2.16,2021-04-13 02:16:44.904720418,2021-04-13 02:18:54.316684833,0.32,2,0
Bb7e2a6541e45,2021-04-13,26,2,14,0.0972,2021-04-13 02:18:54.316684834,2021-04-13 02:21:39.022567186,2.75,2021-04-13 02:18:54.316684834,2021-04-13 02:21:39.022567186,0.41,2,0
B05a9e15f67de,2021-04-13,7,1,14,0.5185,2021-04-13 05:56:55.797658381,2021-04-13 06:24:59.333082772,28.06,2021-04-13 05:56:55.797658381,2021-04-13 06:24:59.333082772,17.33,7,1
B0be9a2f427a9,2021-04-13,10,1,14,0.5185,2021-04-13 06:24:59.333082772,2021-04-13 06:54:16.195827870,29.28,2021-04-13 06:24:59.333082772,2021-04-13 06:54:16.195827870,18.57,8,1
Bad2e5efafe9a,2021-04-13,8,2,12,0.0556,2021-04-13 02:21:39.022567187,2021-04-13 02:23:05.297210130,1.44,2021-04-13 02:21:39.022567187,2021-04-13 02:23:05.297210130,0.22,1,0
Be000cf4061e9,2021-04-13,16,1,12,0.4444,2021-04-13 06:54:16.195827870,2021-04-13 07:19:22.078180811,25.1,2021-04-13 06:54:16.195827870,2021-04-13 07:19:22.078180811,9.02,4,0
B7dddfda63ec9,2021-04-13,14,1,12,0.4444,2021-04-13 07:19:22.078180811,2021-04-13 07:44:27.960533752,25.1,2021-04-13 07:19:22.078180811,2021-04-13 07:44:27.960533752,14.85,7,0
B2e597d81c6a8,2021-04-14,1,1,238,2.6444,2021-04-14 02:00:00.000000000,2021-04-14 03:33:20.000000000,93.33,2021-04-14 02:00:00.000000000,2021-04-14 03:33:20.000000000,90.71,211,9
Bbb6dcdc26403,2021-04-14,2,2,54,0.1875,2021-04-14 02:00:00.000000000,2021-04-14 02:04:24.705882352,4.41,2021-04-14 02:00:00.000000000,2021-04-14 02:04:24.705882352,3.83,46,2
Bf8df0cd0bbe2,2021-04-14,4,1,50,0.5556,2021-04-14 03:33:20.000000000,2021-04-14 03:52:56.470588235,19.61,2021-04-14 03:33:20.000000000,2021-04-14 03:52:56.470588235,4.6,10,0
Bbc51e7e72a7b,2021-04-14,6,1,38,0.4222,2021-04-14 03:52:56.470588235,2021-04-14 04:08:50.196078431,15.9,2021-04-14 03:52:56.470588235,2021-04-14 04:08:50.196078431,5.99,14,1
Ba3a383f48c72,2021-04-14,5,1,32,0.3556,2021-04-14 04:08:50.196078431,2021-04-14 04:21:23.137254901,12.55,2021-04-14 04:08:50.196078431,2021-04-14 04:21:23.137254901,4.3,10,1
B6380e24a436a,2021-04-14,3,2,24,0.1111,2021-04-14 02:04:24.705882352,2021-04-14 02:07:09.412527235,2.75,2021-04-14 02:04:24.705882352,2021-04-14 02:07:09.412527235,0.41,3,0
B64f483028212,2021-04-14,12,2,22,0.0611,2021-04-14 02:07:09.412527236,2021-04-14 02:09:23.138822266,2.23,2021-04-14 02:07:09.412527236,2021-04-14 02:09:23.138822266,0.33,3,0
Ba276b4273460,2021-04-14,25,1,20,0.4444,2021-04-14 04:21:23.137254901,2021-04-14 04:41:15.338273239,19.87,2021-04-14 04:21:23.137254901,2021-04-14 04:41:15.338273239,9.97,8,1
B07d57ebf1064,2021-04-14,19,1,20,0.4444,2021-04-14 04:41:15.338273240,2021-04-14 05:01:07.539291578,19.87,2021-04-14 04:41:15.338273240,2021-04-14 05:01:07.539291578,14.55,14,1
Ba7a55549e8a7,2021-04-14,22,1,20,0.4444,2021-04-14 05:01:07.539291578,2021-04-14 05:20:59.740309916,19.87,2021-04-14 05:01:07.539291578,2021-04-14 05:20:59.740309916,16.57,15,1
B76a3d2808a48,2021-04-14,20,3,18,0.0,2021-04-14 02:00:00.000000000,2021-04-14 02:21:10.588235294,21.18,2021-04-14 02:00:00.000000000,2021-04-14 02:21:10.588235294,21.18,16,1
B584684f175d6,2021-04-14,16,1,14,0.5185,2021-04-14 05:20:59.740309917,2021-04-14 05:50:16.603055015,29.28,2021-04-14 05:20:59.740309917,2021-04-14 05:50:16.603055015,18.32,8,0
Bb44e359c9f00,2021-04-14,7,1,14,0.5185,2021-04-14 05:50:16.603055015,2021-04-14 06:18:20.138479406,28.06,2021-04-14 05:50:16.603055015,2021-04-14 06:18:20.138479406,16.11,8,0
Bf988b0c72cda,2021-04-14,24,2,12,0.0556,2021-04-14 02:09:23.138822266,2021-04-14 02:10:49.413465209,1.44,2021-04-14 02:09:23.138822266,2021-04-14 02:10:49.413465209,0.22,1,0
Bc193195d04c3,2021-04-14,27,2,12,0.0556,2021-04-14 02:10:49.413465210,2021-04-14 02:12:15.688108153,1.44,2021-04-14 02:10:49.413465210,2021-04-14 02:12:15.688108153,0.22,1,0
B9c764e148d9a,2021-04-14,26,2,8,0.0556,2021-04-14 02:12:15.688108154,2021-04-14 02:13:49.805755212,1.57,2021-04-14 02:12:15.688108154,2021-04-14 02:13:49.805755212,0.24,1,0
B12bdef525e2a,2021-04-15,1,1,276,3.0667,2021-04-15 02:00:00.000000000,2021-04-15 03:48:14.117647058,108.24,2021-04-15 02:00:00.000000000,2021-04-15 03:48:14.117647058,104.7,268,16
Bfbe5eb658ec0,2021-04-15,4,1,76,0.8444,2021-04-15 03:48:14.117647058,2021-04-15 04:18:02.352941175,29.8,2021-04-15 03:48:14.117647058,2021-04-15 04:18:02.352941175,16.12,39,2
Bae68a92f053a,2021-04-15,5,1,48,0.5333,2021-04-15 04:18:02.352941176,2021-04-15 04:36:51.764705881,18.82,2021-04-15 04:18:02.352941176,2021-04-15 04:36:51.764705881,8.19,20,1
B5863dbcca854,2021-04-15,11,2,34,0.0787,2021-04-15 02:00:00.000000000,2021-04-15 02:01:23.333333333,1.39,2021-04-15 02:00:00.000000000,2021-04-15 02:01:23.333333333,1.39,34,1
Baaf2583cc0f2,2021-04-15,3,2,28,0.1296,2021-04-15 02:01:23.333333333,2021-04-15 02:04:35.491085697,3.2,2021-04-15 02:01:23.333333333,2021-04-15 02:04:35.491085697,0.48,4,0
Bfc8cfaf1d547,2021-04-15,10,1,24,0.8889,2021-04-15 04:36:51.764705882,2021-04-15 05:27:03.529411764,50.2,2021-04-15 04:36:51.764705882,2021-04-15 05:27:03.529411764,44.52,23,1
B69f3d6c6c2ef,2021-04-15,2,2,24,0.0833,2021-04-15 02:04:35.491085697,2021-04-15 02:06:33.138144520,1.96,2021-04-15 02:04:35.491085697,2021-04-15 02:06:33.138144520,0.29,3,0
B9e25b12bf3f1,2021-04-15,8,2,20,0.0926,2021-04-15 02:06:33.138144521,2021-04-15 02:08:56.929216094,2.4,2021-04-15 02:06:33.138144521,2021-04-15 02:08:56.929216094,0.36,3,0
B7134f0a040fa,2021-04-15,14,1,18,0.6667,2021-04-15 05:27:03.529411764,2021-04-15 06:04:42.352941175,37.65,2021-04-15 05:27:03.529411764,2021-04-15 06:04:42.352941175,28.86,12,1
Bace54c6815c6,2021-04-15,20,3,16,0.0,2021-04-15 02:00:00.000000000,2021-04-15 02:18:49.411764705,18.82,2021-04-15 02:00:00.000000000,2021-04-15 02:18:49.411764705,16.58,13,0
Bb75b98ad4831,2021-04-15,21,2,16,0.0741,2021-04-15 02:08:56.929216094,2021-04-15 02:10:51.962073352,1.92,2021-04-15 02:08:56.929216094,2021-04-15 02:10:51.962073352,0.29,2,0
B643c4f6329d3,2021-04-15,9,1,14,0.3889,2021-04-15 06:04:42.352941176,2021-04-15 06:23:27.905667961,18.76,2021-04-15 06:04:42.352941176,2021-04-15 06:23:27.905667961,14.65,10,0
B8ec4e2e528cf,2021-04-15,16,1,14,0.5185,2021-04-15 06:23:27.905667961,2021-04-15 06:52:44.768413059,29.28,2021-04-15 06:23:27.905667961,2021-04-15 06:52:44.768413059,24.27,12,1
B001fe09c5210,2021-04-15,7,1,12,0.4444,2021-04-15 06:52:44.768413059,2021-04-15 07:16:47.798776822,24.05,2021-04-15 06:52:44.768413059,2021-04-15 07:16:47.798776822,14.56,7,0
Bf7c1e35581aa,2021-04-16,1,1,338,3.7556,2021-04-16 02:00:00.000000000,2021-04-16 04:12:32.941176470,132.55,2021-04-16 02:00:00.000000000,2021-04-16 04:12:32.941176470,127.0,321,13
B537cd7a5b917,2021-04-16,3,2,76,0.3519,2021-04-16 02:00:00.000000000,2021-04-16 02:08:41.571042131,8.69,2021-04-16 02:00:00.000000000,2021-04-16 02:08:41.571042131,8.69,75,3
B562ab583637e,2021-04-16,5,1,70,0.7778,2021-04-16 04:12:32.941176470,2021-04-16 04:39:59.999999999,27.45,2021-04-16 04:12:32.941176470,2021-04-16 04:39:59.999999999,9.73,26,1
B1a7df877a50d,2021-04-16,6,1,68,0.7556,2021-04-16 04:40:00.000000000,2021-04-16 05:08:26.666666666,28.44,2021-04-16 04:40:00.000000000,2021-04-16 05:08:26.666666666,14.74,35,3
B037e7263cf18,2021-04-16,2,2,66,0.2292,2021-04-16 02:08:41.571042131,2021-04-16 02:14:05.100453895,5.39,2021-04-16 02:08:41.571042131,2021-04-16 02:14:05.100453895,0.81,10,0
Bb8060a684e6a,2021-04-16,4,1,58,0.6444,2021-04-16 05:08:26.666666666,2021-04-16 05:31:11.372549018,22.75,2021-04-16 05:08:26.666666666,2021-04-16 05:31:11.372549018,4.95,12,1
B6832cb33f3ef,2021-04-16,17,1,36,0.3333,2021-04-16 05:31:11.372549019,2021-04-16 05:42:10.192011643,10.98,2021-04-16 05:31:11.372549019,2021-04-16 05:42:10.192011643,3.23,9,1
B863b8929857c,2021-04-16,18,1,26,0.4815,2021-04-16 05:42:10.192011644,2021-04-16 06:01:25.797500770,19.26,2021-04-16 05:42:10.192011644,2021-04-16 06:01:25.797500770,5.15,6,0
Bc104c26ff8cf,2021-04-16,12,2,22,0.0611,2021-04-16 02:14:05.100453896,2021-04-16 02:16:18.826748926,2.23,2021-04-16 02:14:05.100453896,2021-04-16 02:16:18.826748926,0.33,3,0
B466fa67f4f21,2021-04-16,7,1,22,0.8148,2021-04-16 06:01:25.797500770,2021-04-16 06:45:31.353167670,44.09,2021-04-16 06:01:25.797500770,2021-04-16 06:45:31.353167670,34.28,16,1
Bcefc9a9d6a6f,2021-04-16,13,1,20,0.7407,2021-04-16 06:45:31.353167671,2021-04-16 07:25:36.403773944,40.08,2021-04-16 06:45:31.353167671,2021-04-16 07:25:36.403773944,21.21,9,1
Bd08539cc4d3e,2021-04-16,22,1,20,0.4444,2021-04-16 07:25:36.403773944,2021-04-16 07:45:28.604792282,19.87,2021-04-16 07:25:36.403773944,2021-04-16 07:45:28.604792282,10.93,10,0
B853068c408df,2021-04-16,19,1,18,0.4,2021-04-16 07:45:28.604792282,2021-04-16 08:03:21.585708786,17.88,2021-04-16 07:45:28.604792282,2021-04-16 08:03:21.585708786,6.24,7,0
Bc9133359d7ef,2021-04-16,24,2,18,0.0833,2021-04-16 02:16:18.826748926,2021-04-16 02:18:28.238713341,2.16,2021-04-16 02:16:18.826748926,2021-04-16 02:18:28.238713341,0.32,2,0
B312d929a9ed2,2021-04-16,10,1,18,0.6667,2021-04-16 08:03:21.585708787,2021-04-16 08:41:00.409238198,37.65,2021-04-16 08:03:21.585708787,2021-04-16 08:41:00.409238198,29.01,14,1
B2b22a035b95e,2021-04-16,8,2,18,0.0833,2021-04-16 02:18:28.238713342,2021-04-16 02:20:37.650677757,2.16,2021-04-16 02:18:28.238713342,2021-04-16 02:20:37.650677757,0.32,2,0
Ba4db09058b05,2021-04-16,9,1,16,0.4444,2021-04-16 08:41:00.409238198,2021-04-16 09:02:26.755211667,21.44,2021-04-16 08:41:00.409238198,2021-04-16 09:02:26.755211667,5.81,4,0
B3abee44f97e6,2021-04-16,23,2,14,0.0648,2021-04-16 02:20:37.650677758,2021-04-16 02:22:36.605293267,1.98,2021-04-16 02:20:37.650677758,2021-04-16 02:22:36.605293267,0.3,2,0
B9d3c7ff52589,2021-04-16,27,2,12,0.0556,2021-04-16 02:22:36.605293267,2021-04-16 02:24:02.879936210,1.44,2021-04-16 02:22:36.605293267,2021-04-16 02:24:02.879936210,0.22,1,0
Bb9c8cbbf05f3,2021-04-16,16,1,12,0.4444,2021-04-16 09:02:26.755211668,2021-04-16 09:27:32.637564609,25.1,2021-04-16 09:02:26.755211668,2021-04-16 09:27:32.637564609,7.84,3,0
Bdf004da211b8,2021-04-16,26,2,10,0.0694,2021-04-16 02:24:02.879936211,2021-04-16 02:26:00.526995034,1.96,2021-04-16 02:24:02.879936211,2021-04-16 02:26:00.526995034,0.29,1,0
Bdf81fd021df7,2021-04-16,14,1,10,0.3704,2021-04-16 09:27:32.637564609,2021-04-16 09:48:27.539525393,20.92,2021-04-16 09:27:32.637564609,2021-04-16 09:48:27.539525393,15.3,7,0
B1b54fc2e1b11,2021-04-16,20,3,6,0.0,2021-04-16 02:00:00.000000000,2021-04-16 02:07:03.529411764,7.06,2021-04-16 02:00:00.000000000,2021-04-16 02:07:03.529411764,7.06,6,0
Bd97f5183d0ab,2021-04-17,1,1,1100,12.2222,2021-04-17 02:00:00.000000000,2021-04-17 09:11:22.352941176,431.37,2021-04-17 02:00:00.000000000,2021-04-17 09:11:22.352941176,422.54,992,53
Bb0a494862488,2021-04-17,2,2,332,1.1528,2021-04-17 02:00:00.000000000,2021-04-17 02:27:07.450980392,27.12,2021-04-17 02:00:00.000000000,2021-04-17 02:27:07.450980392,26.65,354,18
B42176962b814,2021-04-17,3,2,256,1.1852,2021-04-17 02:27:07.450980392,2021-04-17 02:56:24.321859151,29.28,2021-04-17 02:27:07.450980392,2021-04-17 02:56:24.321859151,20.85,173,8
Bf3d15bfa319a,2021-04-17,4,1,170,1.8889,2021-04-17 09:11:22.352941176,2021-04-17 10:18:02.352941176,66.67,2021-04-17 09:11:22.352941176,2021-04-17 10:18:02.352941176,50.41,127,11
B12a2986becf7,2021-04-17,5,1,152,1.6889,2021-04-17 10:18:02.352941176,2021-04-17 11:17:38.823529411,59.61,2021-04-17 10:18:02.352941176,2021-04-17 11:17:38.823529411,55.31,129,7
B2074e6872c2a,2021-04-17,6,1,80,0.8889,2021-04-17 11:17:38.823529411,2021-04-17 11:51:06.666666665,33.46,2021-04-17 11:17:38.823529411,2021-04-17 11:51:06.666666665,22.33,51,2
B58110ba9f85f,2021-04-17,12,2,72,0.2,2021-04-17 02:56:24.321859151,2021-04-17 03:03:41.971551977,7.29,2021-04-17 02:56:24.321859151,2021-04-17 03:03:41.971551977,1.43,14,1
Bf68d66de5390,2021-04-17,8,2,58,0.2685,2021-04-17 03:03:41.971551977,2021-04-17 03:10:38.965659538,6.95,2021-04-17 03:03:41.971551977,2021-04-17 03:10:38.965659538,1.04,8,1
Bdee3251fce1b,2021-04-17,9,1,54,1.5,2021-04-17 11:51:06.666666666,2021-04-17 13:03:28.084327124,72.36,2021-04-17 11:51:06.666666666,2021-04-17 13:03:28.084327124,63.75,44,2
B89b365682168,2021-04-17,7,1,52,1.9259,2021-04-17 13:03:28.084327124,2021-04-17 14:47:41.215903434,104.22,2021-04-17 13:03:28.084327124,2021-04-17 14:47:41.215903434,96.61,46,3
